,中国,日本,泰国,韩国,美国,新加坡,越南,法国,尼泊尔,澳大利亚,马来西亚,加拿大,巴基斯坦,德国,斯里兰卡,阿联酋,芬兰,印度,菲律宾,比利时,西班牙,英国,意大利,柬埔寨,俄罗斯,瑞典,埃及,伊朗,黎巴嫩,以色列,伊拉克,阿富汗,巴林,科威特,奥地利,瑞士,克罗地亚,阿曼,巴西,阿尔及利亚,希腊,丹麦,爱沙尼亚,格鲁吉亚,北马其顿,挪威,罗马尼亚,阿塞拜疆,白俄罗斯,立陶宛,墨西哥,尼日利亚,荷兰,新西兰,冰岛,摩纳哥,卡塔尔,圣马力诺,亚美尼亚,厄瓜多尔,爱尔兰,卢森堡,安道尔,捷克,多米尼加,印度尼西亚,约旦,葡萄牙,拉脱维亚,摩洛哥,沙特阿拉伯,塞内加尔,突尼斯,乌克兰,阿根廷,智利,波兰,波黑,匈牙利,斯洛文尼亚,南非,不丹,喀麦隆,直布罗陀,列支敦士登,秘鲁,巴勒斯坦,塞尔维亚,斯洛伐克,梵蒂冈,哥伦比亚,哥斯达黎加,马耳他,多哥,孟加拉国,保加利亚,摩尔多瓦,马尔代夫,巴拉圭,钻石公主号邮轮,圣马丁,阿尔巴尼亚,圣巴泰勒米,文莱,法罗群岛,法属圭亚那,马提尼克,蒙古,布基纳法索,刚果（金）,塞浦路斯,巴拿马,格恩西岛,玻利维亚,洪都拉斯,牙买加,留尼汪,土耳其,科特迪瓦,古巴,埃塞俄比亚,加蓬,加纳,几内亚,圭亚那,肯尼亚,哈萨克斯坦,法属波利尼西亚,苏丹,特立尼达和多巴哥,泽西岛,毛利塔尼亚,安提瓜和巴布达,阿鲁巴,赤道几内亚,危地马拉,波多黎各,卢旺达,斯威士兰,乌拉圭,圣文森特和格林纳丁斯,委内瑞拉,纳米比亚,中非,刚果（布）,瓜德罗普,开曼群岛,塞舌尔,苏里南,乌兹别克斯坦,荷属安的列斯,贝宁,巴哈马,利比里亚,索马里,坦桑尼亚,马约特,格陵兰,巴巴多斯,吉布提,冈比亚,关岛,吉尔吉斯斯坦,圣卢西亚,黑山,美属维尔京群岛,赞比亚,斐济,毛里求斯,萨尔瓦多,海地,蒙特塞拉特,尼日尔,乍得,安哥拉,马达加斯加,尼加拉瓜,巴布亚新几内亚,东帝汶,津巴布韦,厄立特里亚,乌干达,佛得角,叙利亚,伯利兹,多米尼克,格林纳达,老挝,缅甸,莫桑比克,利比亚,马里,几内亚比绍,圣基茨和尼维斯,英国属地曼岛,安圭拉,百慕大,新喀里多尼亚,特克斯和凯科斯群岛,英属维尔京群岛,北马里亚纳,博茨瓦纳,塞拉利昂,布隆迪,马拉维,圣皮埃尔和密克隆,福克兰群岛（马尔维纳斯）,圣多美和普林西比,南苏丹,也门,科摩罗,塔吉克斯坦,莱索托
2020-03-15,202771,144,35,834,56,105,16,12,1,27,35,11,2,49,1,23,1,10,2,1,571,19,1966,1,8,1,21,4590,1,4,26,0,60,9,6,4,1,9,0,12,8,1,0,0,0,1,9,6,3,0,4,0,0,0,1,0,4,2,0,0,0,0,1,0,0,5,1,0,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,205523,157,37,1173,56,105,16,12,1,27,35,11,3,46,1,26,1,13,2,1,571,19,2335,1,8,1,26,4996,1,4,26,0,60,9,6,4,1,9,1,12,10,1,0,1,0,1,9,6,3,0,4,0,0,0,1,0,4,2,0,0,0,0,1,0,0,5,1,0,1,1,3,2,0,0,1,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,208275,157,41,1407,56,109,16,12,1,27,49,11,8,67,1,26,10,13,5,1,1028,53,2749,1,8,1,32,5389,3,4,41,0,81,12,8,4,4,12,2,12,10,1,1,1,0,1,16,6,3,0,4,0,2,0,1,0,4,4,1,0,5,0,1,3,0,8,1,3,1,1,6,2,0,0,1,0,13,2,2,0,1,0,2,0,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,210837,171,41,1540,106,114,16,602,1,27,49,11,8,73,1,26,10,14,5,1,1081,53,2941,1,8,1,32,5710,3,11,41,0,81,15,9,4,4,12,2,12,14,1,1,1,0,1,16,6,3,1,4,0,2,0,1,0,4,4,1,0,5,0,1,3,0,8,1,3,1,1,6,2,0,0,3,0,13,2,2,0,1,0,2,0,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,213139,215,42,1947,108,114,16,602,1,27,75,11,13,113,3,31,10,14,8,31,1081,67,4025,1,8,16,32,5979,4,12,49,0,100,18,9,15,5,13,150,32,14,1,1,1,0,1,19,6,3,1,4,0,2,0,5,0,4,4,1,0,5,0,1,3,0,15,1,19,1,1,6,2,0,0,3,0,13,2,2,0,1,0,2,0,0,1,0,1,0,0,1,0,2,0,3,3,1,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,215109,215,42,2233,121,124,16,1300,1,27,87,11,13,192,3,31,10,23,8,214,1588,79,4440,1,9,16,32,5979,4,15,49,0,100,22,9,15,5,13,150,32,19,1,1,1,1,1,31,6,15,1,4,0,2,0,5,0,4,4,1,0,5,0,1,3,0,17,1,19,1,1,8,2,0,0,3,0,13,2,2,0,1,0,2,0,0,1,0,1,0,0,1,0,2,0,3,1,1,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,216647,227,44,2612,147,140,17,1587,1,27,114,11,13,209,3,38,10,23,13,214,1588,79,5129,1,16,16,39,7635,4,15,50,0,125,27,9,15,5,13,150,32,19,1,1,1,1,1,31,6,15,1,4,0,2,0,5,0,10,4,1,3,5,0,1,4,0,17,1,19,1,2,16,2,0,0,3,6,13,2,7,0,1,0,2,0,0,1,17,1,0,0,1,0,2,0,3,1,1,0,0,567,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,218071,227,44,2909,178,144,17,1587,1,43,139,11,13,266,3,38,10,27,15,263,2575,93,6072,1,16,16,41,7913,8,36,50,0,149,27,9,131,5,13,150,32,19,1,1,1,1,1,64,6,15,1,4,2,2,0,22,0,27,4,2,3,5,6,1,6,0,20,1,19,1,3,16,5,1,0,3,8,13,2,12,0,1,0,2,0,0,1,17,2,0,0,3,2,2,0,3,3,1,0,0,567,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,219451,272,45,3166,178,152,17,2201,1,119,139,11,13,422,3,41,10,27,18,350,3355,137,7024,2,17,16,56,7913,8,37,62,0,160,30,9,131,5,17,150,32,19,15,4,1,1,6,73,10,22,1,4,2,3,0,36,0,27,4,2,3,5,6,1,7,0,20,1,5,1,3,19,5,1,1,3,8,13,2,16,0,1,0,2,0,0,1,17,2,7,0,3,2,2,0,3,3,1,0,0,574,0,0,0,2,0,6,0,0,5,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,220884,285,45,3507,178,156,17,2207,1,118,183,11,13,749,3,41,10,37,19,461,3355,140,7432,2,17,16,68,8913,8,49,62,0,177,30,9,131,5,17,150,32,19,15,4,8,1,6,79,10,22,1,4,2,3,12,51,0,34,4,2,3,5,6,1,7,3,30,1,14,1,5,28,8,1,1,3,8,13,2,16,0,4,0,2,0,0,1,17,3,7,0,6,2,2,0,3,3,2,0,0,587,0,2,0,2,0,6,0,0,7,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,222187,301,70,3730,354,156,17,3288,1,119,183,110,19,3540,3,45,10,40,26,461,5367,140,8326,4,29,16,80,9625,8,58,75,1,177,43,9,131,16,17,150,65,19,41,8,10,1,6,86,10,29,1,4,2,3,22,51,1,41,4,16,3,5,6,1,10,3,31,1,22,1,6,28,8,1,1,52,17,13,2,21,10,4,0,2,0,0,1,17,15,7,0,6,2,2,0,7,4,2,5,0,590,0,10,0,2,0,6,0,0,7,1,3,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,223682,359,70,4144,619,160,17,3907,1,172,215,183,21,3959,3,45,10,43,26,461,7015,142,9362,10,38,16,95,10457,20,64,105,2,190,49,9,131,22,17,150,65,19,50,8,10,1,6,86,10,29,1,4,2,6,27,56,1,41,4,18,3,5,6,1,10,3,31,1,22,1,7,28,9,2,1,52,33,13,2,28,10,4,0,2,0,0,1,17,15,7,0,8,2,2,1,11,4,2,5,0,597,0,17,0,5,0,6,0,0,10,2,3,1,0,0,0,2,0,0,3,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,4,0,0,0,6,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,224989,359,97,4528,753,160,20,4955,1,172,259,184,23,5673,7,45,10,73,31,675,9357,150,10361,11,45,16,102,11133,23,79,122,2,227,57,225,897,37,23,150,65,36,57,11,13,3,6,115,15,32,1,4,3,6,37,82,1,43,4,18,3,5,6,1,10,3,46,1,43,1,8,35,11,2,5,72,33,13,5,34,10,12,0,2,0,0,14,17,15,7,0,8,2,2,1,11,8,2,9,1,597,0,31,0,11,0,6,0,0,10,2,4,2,0,0,0,2,0,26,3,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,4,0,0,0,6,0,31,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,226328,372,100,4811,894,198,21,5700,1,244,320,345,29,8472,9,55,10,84,35,1063,12285,151,10950,13,49,16,116,11679,27,89,131,2,254,64,225,1530,45,23,150,77,52,57,20,14,3,7,139,15,32,1,4,3,2500,50,97,1,43,6,28,3,5,40,1,11,3,59,18,43,1,11,37,18,2,5,72,43,13,5,34,10,31,0,2,14,0,16,18,42,7,0,10,3,2,1,15,9,2,9,1,603,0,31,0,25,0,6,0,0,12,3,15,2,0,0,3,2,1,42,3,4,1,0,2,0,0,1,14,0,0,1,0,0,0,1,0,4,0,0,0,6,0,39,2,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,227481,372,100,5033,2612,198,25,5724,1,244,388,466,29,9200,9,55,10,95,42,1063,14709,151,12384,13,64,18,121,12391,30,89,143,2,272,67,225,1595,52,23,150,77,52,57,20,14,3,7,169,15,32,1,4,3,0,56,114,1,45,6,30,3,5,40,6,11,3,59,18,43,1,12,66,18,2,5,72,61,13,8,34,10,31,0,2,14,0,16,18,42,7,0,10,3,2,1,15,11,2,9,1,603,0,40,0,25,0,6,0,0,21,3,15,2,0,0,3,2,1,70,3,4,1,0,2,0,0,1,16,0,0,1,0,0,0,1,0,10,0,0,0,6,0,39,2,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30,228399,424,229,5228,4865,228,52,7226,1,244,479,466,29,10534,15,61,10,100,42,1527,16780,151,13030,21,66,18,132,12391,32,134,143,2,279,72,636,1595,55,29,150,77,52,73,20,18,3,7,206,15,32,1,35,3,253,63,135,1,48,6,30,3,5,40,6,11,3,75,18,43,1,13,115,28,2,6,91,156,13,17,34,10,31,0,5,14,0,16,18,42,7,0,10,3,2,1,15,15,13,9,1,603,0,44,0,38,0,6,0,0,23,3,15,4,0,0,3,2,1,105,4,4,1,0,2,1,0,1,20,0,0,1,0,0,0,1,0,10,0,0,0,6,0,39,2,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,229069,424,342,5408,5945,228,57,7964,1,358,537,1020,76,17220,16,61,10,102,49,1696,19259,171,14620,23,121,18,150,14656,35,163,152,5,295,73,1095,1823,67,34,150,77,52,77,26,21,12,13,220,26,47,7,35,8,253,74,157,1,51,13,30,54,5,80,10,25,4,81,26,43,1,15,165,40,3,8,91,156,13,17,37,10,31,0,5,14,0,53,18,42,7,0,15,4,2,10,25,17,22,13,1,603,0,52,0,45,0,6,0,0,31,3,22,9,0,0,3,2,1,162,6,4,2,0,2,1,0,1,22,0,0,1,0,0,0,1,0,10,0,0,0,25,0,39,2,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,229660,424,342,5567,7141,245,57,9513,1,358,537,1592,58,18974,17,61,10,133,50,2132,22647,179,15729,23,190,18,157,15473,37,226,170,5,316,80,1095,1823,67,34,150,77,52,77,33,22,12,13,220,26,47,7,35,9,253,74,198,2,62,13,31,54,5,80,10,45,5,81,30,43,1,24,165,45,3,10,240,156,13,17,40,10,31,0,5,14,0,394,18,42,7,0,31,4,2,10,25,17,22,13,1,619,0,52,0,52,0,6,0,0,32,3,22,9,0,0,3,2,1,243,7,8,2,0,3,0,0,3,26,0,0,1,0,2,0,1,1,12,0,0,0,41,0,39,2,0,2,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,230054,505,505,5828,8672,266,75,11055,1,520,767,1592,107,20928,21,61,300,156,51,2495,26743,179,16847,34,235,103,179,16711,43,289,202,10,341,81,1749,4013,88,57,150,77,52,1172,45,26,17,13,267,26,53,7,35,9,260,92,236,2,71,13,33,58,5,80,10,61,9,112,36,68,1,29,328,55,5,13,248,234,56,19,42,70,50,0,10,14,0,394,18,42,7,0,39,4,2,17,25,25,23,13,1,619,0,67,0,56,0,6,0,2,50,3,28,9,0,1,3,2,1,333,9,12,4,0,31,1,0,3,27,0,2,1,0,2,0,1,1,12,0,0,1,62,0,41,2,3,2,0,0,0,0,12,0,1,1,0,1,2,0,0,0,2,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,230492,514,581,6021,9359,266,85,12548,1,649,827,1971,126,23745,22,96,300,192,52,2872,30513,192,18278,35,281,103,201,17935,46,338,202,10,382,82,2022,4846,92,57,150,61,61,1287,48,27,17,32,283,32,53,7,633,20,260,103,284,2,72,21,43,65,5,80,14,71,16,134,45,68,31,49,351,66,5,19,256,335,56,27,43,70,95,0,10,14,0,537,18,42,10,0,55,6,2,17,26,30,23,13,4,619,0,89,0,65,0,6,0,2,50,3,28,9,0,1,3,2,1,415,15,13,4,1,31,1,0,4,29,0,2,1,0,2,0,1,1,12,0,0,1,68,0,43,3,3,2,0,0,0,0,25,0,1,1,0,1,3,0,0,0,8,2,0,5,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,230786,514,612,6325,9897,282,86,14135,1,649,915,2321,126,33408,27,125,300,192,57,2872,34219,209,19758,35,281,205,216,19736,46,427,226,10,399,93,2507,4846,119,61,127,62,78,1287,59,28,20,32,329,36,53,7,633,25,260,103,396,3,93,26,43,65,5,500,21,72,16,150,58,68,31,62,420,72,5,23,266,427,116,28,58,70,95,0,17,14,0,537,21,42,10,0,55,11,2,17,26,34,26,13,4,619,0,99,0,65,93,6,0,2,50,3,28,10,0,1,3,7,1,484,19,15,4,1,31,2,0,4,36,0,2,1,0,2,0,1,1,12,0,0,1,86,0,52,3,3,2,0,0,0,0,25,0,2,1,3,1,3,0,0,0,8,2,0,5,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,231117,575,674,6463,15021,297,90,15574,1,757,1005,2770,208,37542,29,125,300,229,64,3751,38080,215,20996,50,355,205,241,22011,54,477,259,15,427,99,2998,6415,119,61,127,90,78,1429,62,36,23,32,374,32,53,7,633,27,262,156,396,3,109,35,57,100,25,500,26,78,17,164,74,75,1,70,488,82,5,25,279,528,134,30,66,79,95,0,17,14,0,914,23,42,10,0,85,13,2,20,33,37,30,13,12,619,0,104,0,73,93,6,0,2,66,3,33,13,0,2,6,7,1,786,25,15,4,1,31,5,0,4,36,0,2,1,0,2,0,1,1,15,0,4,1,93,0,52,3,3,2,0,0,0,0,25,0,2,1,3,1,3,0,0,0,9,2,0,9,1,1,0,3,0,7,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,231278,575,793,6598,17582,320,95,16354,1,757,1241,3081,257,38154,34,167,300,328,73,3986,40437,229,21815,50,355,205,247,24236,55,477,279,15,451,103,3463,7298,130,61,127,90,78,1429,62,36,23,32,406,44,53,8,633,33,262,156,428,3,123,35,62,100,25,500,31,96,17,192,110,75,1,76,551,92,5,28,280,618,162,44,66,79,95,0,17,14,0,989,26,42,10,0,88,16,5,22,33,39,30,13,12,619,0,116,0,73,107,6,0,2,90,3,37,13,0,2,6,7,1,1042,37,15,4,1,31,5,0,4,45,0,2,1,0,2,0,1,1,15,0,4,1,104,0,52,3,3,2,0,0,0,0,30,0,2,1,3,1,3,0,0,0,9,2,0,9,1,1,0,3,0,7,2,1,0,13,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,231459,622,824,6694,19972,344,123,17429,1,2547,1321,3613,429,43149,42,167,300,382,84,4157,43208,287,22837,58,494,205,259,27039,60,683,344,15,458,105,4046,8056,167,67,127,90,269,1489,69,39,30,32,460,44,53,8,633,33,262,156,428,4,131,35,87,100,25,500,39,127,33,204,126,184,16,88,615,105,5,28,338,728,191,68,71,102,95,0,60,52,0,997,26,118,10,0,88,18,5,23,33,42,37,13,15,619,0,131,0,73,129,6,50,2,108,9,45,14,0,2,6,8,40,1326,37,18,4,1,52,5,0,7,47,0,2,1,0,2,0,2,3,17,0,4,1,123,1,65,3,3,2,31,0,0,0,30,0,5,1,3,1,5,15,0,6,9,2,0,33,1,1,0,3,0,8,5,1,0,26,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,12,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,231680,632,888,6776,22461,406,123,19523,1,2813,1487,4028,467,49136,42,239,300,468,96,4681,48021,325,24392,63,580,205,276,29812,62,801,373,15,467,112,4512,8704,167,72,127,113,269,1621,72,46,30,32,528,44,77,8,633,44,272,282,599,4,178,40,87,140,25,500,52,181,36,222,138,196,16,97,631,113,25,35,338,898,191,77,94,120,95,0,60,52,55,1301,42,118,10,0,100,24,5,23,33,42,40,13,15,620,1,154,0,85,129,6,50,4,127,10,47,16,0,2,6,9,40,1582,41,27,4,1,52,5,8,7,53,0,2,1,0,2,0,2,3,17,0,7,4,150,1,65,3,3,2,31,6,0,3,30,0,5,5,3,1,5,15,0,6,9,2,0,33,1,4,0,3,0,8,9,1,0,26,2,2,7,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,231880,685,940,6973,24213,406,123,21461,1,2813,1608,4613,572,58143,49,239,300,569,124,5164,52165,345,26491,63,698,205,305,32309,62,801,452,32,495,112,5240,9800,219,109,173,237,269,1763,83,50,37,32,647,101,77,8,633,44,272,317,599,4,206,40,138,140,25,500,58,243,50,222,150,205,16,103,666,123,25,45,358,1115,284,101,96,128,95,0,60,52,55,1333,42,118,19,2,123,29,16,24,33,48,40,13,18,620,1,165,0,85,129,6,50,4,134,10,52,16,0,2,6,9,40,1846,48,27,4,1,52,5,8,12,58,0,2,1,0,2,0,2,3,17,0,7,4,192,1,65,3,3,2,31,6,0,3,38,0,5,5,3,1,5,15,11,8,28,2,0,35,1,4,0,7,0,23,10,0,0,28,2,2,11,0,0,0,0,0,0,1,4,0,1,0,0,1,1,0,16,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,232080,714,1013,7117,26522,492,144,23465,1,3141,1830,5311,727,59754,50,268,300,635,140,5568,55668,359,28470,72,795,205,348,35465,67,1061,496,32,530,123,6064,10600,231,109,173,347,269,1892,93,52,41,32,729,101,169,54,633,51,280,373,751,5,227,50,149,339,25,500,71,309,80,282,161,233,16,114,685,137,25,61,365,1274,318,129,112,137,410,2,61,52,55,1438,45,118,23,2,174,30,16,25,33,54,56,13,18,639,3,182,0,99,129,6,50,4,146,13,53,16,0,2,7,12,40,2142,52,28,4,1,4,11,8,22,63,0,2,1,0,2,0,2,3,17,0,7,7,206,1,84,3,3,5,31,6,0,4,42,7,5,5,3,1,5,50,11,11,36,2,0,35,1,4,0,25,0,23,15,0,0,40,2,2,11,0,0,0,0,0,0,1,4,0,5,0,0,1,1,8,22,0,0,88,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-04-11,232245,762,1135,7243,29191,492,144,25195,1,3265,1995,6013,762,64756,54,588,300,774,157,5986,59109,588,30455,72,1045,381,384,41947,76,1258,550,32,551,133,6604,11100,323,109,173,405,269,1955,93,54,41,32,758,159,172,54,633,58,287,422,841,5,247,53,173,368,25,500,94,370,98,286,170,266,16,141,720,137,25,79,440,1571,375,139,115,148,410,2,98,69,55,1569,46,118,23,2,197,42,16,25,36,54,56,13,18,644,3,197,0,99,145,6,50,4,149,16,58,17,0,2,7,13,40,2423,54,51,10,1,4,15,8,24,64,0,2,1,0,2,0,27,3,19,0,7,7,214,1,84,3,3,5,67,6,0,4,42,7,5,5,3,1,5,50,11,11,36,2,0,39,1,5,0,28,0,23,19,0,0,41,2,2,11,0,0,0,0,0,0,1,4,0,5,0,0,2,1,8,22,0,0,112,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
